biome,site,value,disturbance_ha,openforest_ha,year,cluster,x,y
boreal,NATASHQUAN,8,219.42,66960,2008,3,-61.62849197152997,51.542174187174844
boreal,NATASHQUAN,9,41.4,66960,2009,3,-61.62849197152997,51.542174187174844
boreal,NATASHQUAN,10,42.03,66960,2010,3,-61.62849197152997,51.542174187174844
boreal,NATASHQUAN,11,122.85,66960,2011,3,-61.62849197152997,51.542174187174844
boreal,NATASHQUAN,12,57.419999999999995,66960,2012,3,-61.62849197152997,51.542174187174844
boreal,NATASHQUAN,13,1430.82,66960,2013,3,-61.62849197152997,51.542174187174844
boreal,NATASHQUAN,14,95.67,66960,2014,3,-61.62849197152997,51.542174187174844
boreal,NIQUET,1,0,1296,2001,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,2,0,1296,2002,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,3,0,1296,2003,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,4,0,1296,2004,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,5,0,1296,2005,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,6,0,1296,2006,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,7,0,1296,2007,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,8,0,1296,2008,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,9,0,1296,2009,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,10,0,1296,2010,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,11,0,1296,2011,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,12,0,1296,2012,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,13,0,1296,2013,2,-79.00782764424395,50.132428374507334
boreal,NIQUET,14,0,1296,2014,2,-79.00782764424395,50.132428374507334
boreal,ONEZHKOYE,1,0.44999999999999996,49824,2001,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,2,1.6199999999999999,49824,2002,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,3,0,49824,2003,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,4,1.44,49824,2004,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,5,3.42,49824,2005,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,6,0.44999999999999996,49824,2006,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,7,0.27,49824,2007,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,8,1.44,49824,2008,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,9,1.3499999999999999,49824,2009,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,10,0.54,49824,2010,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,11,182.97,49824,2011,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,12,298.62,49824,2012,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,13,8.19,49824,2013,3,37.148441844837535,64.94308389444447
boreal,ONEZHKOYE,14,3.06,49824,2014,3,37.148441844837535,64.94308389444447
boreal,ONISTAGANE,1,5.22,23040,2001,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,2,1184.04,23040,2002,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,3,770.4,23040,2003,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,4,35.73,23040,2004,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,5,25.74,23040,2005,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,6,0.8099999999999999,23040,2006,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,7,295.11,23040,2007,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,8,13.41,23040,2008,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,9,17.009999999999998,23040,2009,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,10,3.2399999999999998,23040,2010,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,11,19.169999999999998,23040,2011,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,12,1.6199999999999999,23040,2012,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,13,0.09,23040,2013,3,-71.32887934833232,50.940504942683184
boreal,ONISTAGANE,14,0.44999999999999996,23040,2014,3,-71.32887934833232,50.940504942683184
boreal,OSKELANEO,1,0.09,1296,2001,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,2,0,1296,2002,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,3,0,1296,2003,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,4,0,1296,2004,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,5,0,1296,2005,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,6,0,1296,2006,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,7,0,1296,2007,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,8,0,1296,2008,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,9,0,1296,2009,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,10,0,1296,2010,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,11,0,1296,2011,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,12,0,1296,2012,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,13,0.09,1296,2013,3,-75.2713604517207,48.185365769609156
boreal,OSKELANEO,14,0.09,1296,2014,3,-75.2713604517207,48.185365769609156
boreal,PPECHORO,1,0.27,5040,2001,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,2,5.04,5040,2002,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,3,1.17,5040,2003,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,4,22.14,5040,2004,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,5,107.64,5040,2005,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,6,22.05,5040,2006,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,7,0,5040,2007,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,8,3.2399999999999998,5040,2008,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,9,0,5040,2009,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,10,7.47,5040,2010,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,11,1.26,5040,2011,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,12,0,5040,2012,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,13,0,5040,2013,3,57.016014551596996,61.82426849741519
boreal,PPECHORO,14,0,5040,2014,3,57.016014551596996,61.82426849741519
boreal,PRINCEALBERT,1,2.79,28368,2001,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,2,18.63,28368,2002,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,3,28.89,28368,2003,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,4,13.68,28368,2004,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,5,5.49,28368,2005,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,6,14.76,28368,2006,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,7,4.859999999999999,28368,2007,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,8,4.59,28368,2008,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,9,78.21,28368,2009,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,10,15.57,28368,2010,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,11,19.71,28368,2011,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,12,36.629999999999995,28368,2012,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,13,1.6199999999999999,28368,2013,3,-106.36967462895886,53.963400742981165
boreal,PRINCEALBERT,14,0.36,28368,2014,3,-106.36967462895886,53.963400742981165
boreal,PROVENCHER,1,0.09,2448,2001,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,2,0.54,2448,2002,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,3,0,2448,2003,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,4,2.34,2448,2004,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,5,5.31,2448,2005,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,6,0.09,2448,2006,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,7,0.36,2448,2007,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,8,0,2448,2008,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,9,0.63,2448,2009,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,10,0.09,2448,2010,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,11,0,2448,2011,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,12,0.99,2448,2012,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,13,0.36,2448,2013,2,-68.24133893809591,50.11355279267362
boreal,PROVENCHER,14,2.79,2448,2014,2,-68.24133893809591,50.11355279267362
boreal,PUTORANA,1,1.6199999999999999,239472,2001,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,2,2.07,239472,2002,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,3,6.84,239472,2003,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,4,6.029999999999999,239472,2004,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,5,10.44,239472,2005,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,6,2.88,239472,2006,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,7,8.459999999999999,239472,2007,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,8,7.109999999999999,239472,2008,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,9,51.839999999999996,239472,2009,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,10,77.94,239472,2010,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,11,23.58,239472,2011,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,12,33.839999999999996,239472,2012,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,13,134.01,239472,2013,2,93.94199386221358,69.03081748420199
boreal,PUTORANA,14,640.62,239472,2014,2,93.94199386221358,69.03081748420199
boreal,RACINE,1,0.18,25776,2001,3,-68.5000646934181,52.26140223295027
boreal,RACINE,2,342.63,25776,2002,3,-68.5000646934181,52.26140223295027
boreal,RACINE,3,131.85,25776,2003,3,-68.5000646934181,52.26140223295027
boreal,RACINE,4,13.229999999999999,25776,2004,3,-68.5000646934181,52.26140223295027
boreal,RACINE,5,10.17,25776,2005,3,-68.5000646934181,52.26140223295027
boreal,RACINE,6,23.22,25776,2006,3,-68.5000646934181,52.26140223295027
boreal,RACINE,7,0,25776,2007,3,-68.5000646934181,52.26140223295027
boreal,RACINE,8,2.16,25776,2008,3,-68.5000646934181,52.26140223295027
boreal,RACINE,9,1.08,25776,2009,3,-68.5000646934181,52.26140223295027
boreal,RACINE,10,10.889999999999999,25776,2010,3,-68.5000646934181,52.26140223295027
boreal,RACINE,11,109.89,25776,2011,3,-68.5000646934181,52.26140223295027
boreal,RACINE,12,5.22,25776,2012,3,-68.5000646934181,52.26140223295027
boreal,RACINE,13,0.27,25776,2013,3,-68.5000646934181,52.26140223295027
boreal,RACINE,14,0,25776,2014,3,-68.5000646934181,52.26140223295027
boreal,REISADALEN,1,0.8999999999999999,5760,2001,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,2,1.44,5760,2002,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,3,37.26,5760,2003,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,4,35.55,5760,2004,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,5,0.09,5760,2005,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,6,1.44,5760,2006,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,7,0.44999999999999996,5760,2007,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,8,2.9699999999999998,5760,2008,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,9,0.8099999999999999,5760,2009,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,10,0,5760,2010,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,11,0,5760,2011,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,12,2.34,5760,2012,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,13,1.26,5760,2013,3,21.84521755377757,69.37319796716838
boreal,REISADALEN,14,0,5760,2014,3,21.84521755377757,69.37319796716838
boreal,RIDING,1,9.18,289728,2001,2,-73.11759975209418,54.72345891861901
boreal,RIDING,2,4.68,289728,2002,2,-73.11759975209418,54.72345891861901
boreal,RIDING,3,0.99,289728,2003,2,-73.11759975209418,54.72345891861901
boreal,RIDING,4,2.9699999999999998,289728,2004,2,-73.11759975209418,54.72345891861901
boreal,RIDING,5,20.52,289728,2005,2,-73.11759975209418,54.72345891861901
boreal,RIDING,6,21.689999999999998,289728,2006,2,-73.11759975209418,54.72345891861901
boreal,RIDING,7,12.059999999999999,289728,2007,2,-73.11759975209418,54.72345891861901
boreal,RIDING,8,17.73,289728,2008,2,-73.11759975209418,54.72345891861901
boreal,RIDING,9,3.42,289728,2009,2,-73.11759975209418,54.72345891861901
boreal,RIDING,10,1.53,289728,2010,2,-73.11759975209418,54.72345891861901
boreal,RIDING,11,7.92,289728,2011,2,-73.11759975209418,54.72345891861901
boreal,RIDING,12,1.26,289728,2012,2,-73.11759975209418,54.72345891861901
boreal,RIDING,13,2.88,289728,2013,2,-73.11759975209418,54.72345891861901
boreal,RIDING,14,1.89,289728,2014,2,-73.11759975209418,54.72345891861901
boreal,SPATSIZI,1,305.82,200160,2001,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,2,82.44,200160,2002,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,3,0.99,200160,2003,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,4,251.1,200160,2004,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,5,18.9,200160,2005,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,6,21.33,200160,2006,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,7,18.36,200160,2007,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,8,11.7,200160,2008,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,9,24.75,200160,2009,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,10,152.91,200160,2010,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,11,105.03,200160,2011,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,12,35.37,200160,2012,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,13,30.599999999999998,200160,2013,3,-128.51330247517726,57.54357533930847
boreal,SPATSIZI,14,7.109999999999999,200160,2014,3,-128.51330247517726,57.54357533930847
boreal,STOLBY,1,0,0,2001,2,92.92730789157613,55.80722531566407
boreal,STOLBY,2,0,0,2002,2,92.92730789157613,55.80722531566407
boreal,STOLBY,3,0,0,2003,2,92.92730789157613,55.80722531566407
boreal,STOLBY,4,0,0,2004,2,92.92730789157613,55.80722531566407
boreal,STOLBY,5,0,0,2005,2,92.92730789157613,55.80722531566407
boreal,STOLBY,6,0,0,2006,2,92.92730789157613,55.80722531566407
boreal,STOLBY,7,0,0,2007,2,92.92730789157613,55.80722531566407
boreal,STOLBY,8,0,0,2008,2,92.92730789157613,55.80722531566407
boreal,STOLBY,9,0,0,2009,2,92.92730789157613,55.80722531566407
boreal,STOLBY,10,0,0,2010,2,92.92730789157613,55.80722531566407
boreal,STOLBY,11,0,0,2011,2,92.92730789157613,55.80722531566407
boreal,STOLBY,12,0,0,2012,2,92.92730789157613,55.80722531566407
boreal,STOLBY,13,0,0,2013,2,92.92730789157613,55.80722531566407
boreal,STOLBY,14,0,0,2014,2,92.92730789157613,55.80722531566407
boreal,TANA,1,0.36,4752,2001,3,28.054937698387505,70.34181791964103
boreal,TANA,2,0.72,4752,2002,3,28.054937698387505,70.34181791964103
boreal,TANA,3,30.599999999999998,4752,2003,3,28.054937698387505,70.34181791964103
boreal,TANA,4,81.17999999999999,4752,2004,3,28.054937698387505,70.34181791964103
boreal,TANA,5,3.5999999999999996,4752,2005,3,28.054937698387505,70.34181791964103
boreal,TANA,6,27.99,4752,2006,3,28.054937698387505,70.34181791964103
boreal,TANA,7,0.36,4752,2007,3,28.054937698387505,70.34181791964103
boreal,TANA,8,0.09,4752,2008,3,28.054937698387505,70.34181791964103
boreal,TANA,9,1.17,4752,2009,3,28.054937698387505,70.34181791964103
boreal,TANA,10,0.27,4752,2010,3,28.054937698387505,70.34181791964103
boreal,TANA,11,0.54,4752,2011,3,28.054937698387505,70.34181791964103
boreal,TANA,12,0,4752,2012,3,28.054937698387505,70.34181791964103
boreal,TANA,13,0.09,4752,2013,3,28.054937698387505,70.34181791964103
boreal,TANA,14,0.09,4752,2014,3,28.054937698387505,70.34181791964103
boreal,TIVEDEN,1,0,288,2001,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,2,0,288,2002,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,3,0,288,2003,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,4,0,288,2004,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,5,0,288,2005,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,6,0,288,2006,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,7,0,288,2007,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,8,0,288,2008,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,9,0,288,2009,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,10,0,288,2010,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,11,0,288,2011,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,12,0,288,2012,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,13,0,288,2013,1,14.611452346938842,58.71615003055456
boreal,TIVEDEN,14,0,288,2014,1,14.611452346938842,58.71615003055456
boreal,TUNGUSKA,1,7.109999999999999,114336,2001,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,2,3.06,114336,2002,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,3,6.569999999999999,114336,2003,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,4,17.189999999999998,114336,2004,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,5,8.37,114336,2005,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,6,220.23,114336,2006,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,7,377.90999999999997,114336,2007,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,8,149.57999999999998,114336,2008,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,9,20.16,114336,2009,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,10,18.36,114336,2010,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,11,0.8999999999999999,114336,2011,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,12,209.34,114336,2012,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,13,53.46,114336,2013,3,101.99962384000192,60.82511091857773
boreal,TUNGUSKA,14,12.33,114336,2014,3,101.99962384000192,60.82511091857773
boreal,TUNTSA,1,0.18,18432,2001,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,2,0.09,18432,2002,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,3,0,18432,2003,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,4,0,18432,2004,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,5,0.18,18432,2005,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,6,0,18432,2006,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,7,0,18432,2007,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,8,0.09,18432,2008,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,9,0.18,18432,2009,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,10,0,18432,2010,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,11,1.44,18432,2011,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,12,2.16,18432,2012,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,13,1.26,18432,2013,1,29.532652529938986,67.63748453278818
boreal,TUNTSA,14,0.44999999999999996,18432,2014,1,29.532652529938986,67.63748453278818
boreal,VALJOK,1,0,3744,2001,3,26.009162824266802,69.75471600162979
boreal,VALJOK,2,0.09,3744,2002,3,26.009162824266802,69.75471600162979
boreal,VALJOK,3,0,3744,2003,3,26.009162824266802,69.75471600162979
boreal,VALJOK,4,89.1,3744,2004,3,26.009162824266802,69.75471600162979
boreal,VALJOK,5,21.779999999999998,3744,2005,3,26.009162824266802,69.75471600162979
boreal,VALJOK,6,0,3744,2006,3,26.009162824266802,69.75471600162979
boreal,VALJOK,7,0,3744,2007,3,26.009162824266802,69.75471600162979
boreal,VALJOK,8,0.09,3744,2008,3,26.009162824266802,69.75471600162979
boreal,VALJOK,9,0.09,3744,2009,3,26.009162824266802,69.75471600162979
boreal,VALJOK,10,0.09,3744,2010,3,26.009162824266802,69.75471600162979
boreal,VALJOK,11,0.18,3744,2011,3,26.009162824266802,69.75471600162979
boreal,VALJOK,12,0.27,3744,2012,3,26.009162824266802,69.75471600162979
boreal,VALJOK,13,0.09,3744,2013,3,26.009162824266802,69.75471600162979
boreal,VALJOK,14,0,3744,2014,3,26.009162824266802,69.75471600162979
boreal,VARRIO,1,0,8784,2001,1,29.645823613056827,67.73848626900129
boreal,VARRIO,2,0.18,8784,2002,1,29.645823613056827,67.73848626900129
boreal,VARRIO,3,0.09,8784,2003,1,29.645823613056827,67.73848626900129
boreal,VARRIO,4,0,8784,2004,1,29.645823613056827,67.73848626900129
boreal,VARRIO,5,0,8784,2005,1,29.645823613056827,67.73848626900129
boreal,VARRIO,6,0,8784,2006,1,29.645823613056827,67.73848626900129
boreal,VARRIO,7,0.09,8784,2007,1,29.645823613056827,67.73848626900129
boreal,VARRIO,8,0,8784,2008,1,29.645823613056827,67.73848626900129
boreal,VARRIO,9,0.18,8784,2009,1,29.645823613056827,67.73848626900129
boreal,VARRIO,10,0.44999999999999996,8784,2010,1,29.645823613056827,67.73848626900129
boreal,VARRIO,11,0.18,8784,2011,1,29.645823613056827,67.73848626900129
boreal,VARRIO,12,0.27,8784,2012,1,29.645823613056827,67.73848626900129
boreal,VARRIO,13,1.3499999999999999,8784,2013,1,29.645823613056827,67.73848626900129
boreal,VARRIO,14,0.27,8784,2014,1,29.645823613056827,67.73848626900129
boreal,VEPPSKY,1,0,864,2001,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,2,0.09,864,2002,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,3,0.09,864,2003,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,4,0,864,2004,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,5,0,864,2005,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,6,0,864,2006,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,7,0,864,2007,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,8,0,864,2008,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,9,0,864,2009,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,10,0,864,2010,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,11,0,864,2011,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,12,0,864,2012,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,13,0.44999999999999996,864,2013,2,35.16801192466339,60.211758762476386
boreal,VEPPSKY,14,0,864,2014,2,35.16801192466339,60.211758762476386
boreal,VISHERSKY,1,9.629999999999999,33264,2001,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,2,102.69,33264,2002,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,3,0,33264,2003,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,4,0.8999999999999999,33264,2004,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,5,0.8999999999999999,33264,2005,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,6,28.169999999999998,33264,2006,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,7,2.25,33264,2007,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,8,7.109999999999999,33264,2008,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,9,4.41,33264,2009,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,10,2.88,33264,2010,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,11,30.15,33264,2011,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,12,13.68,33264,2012,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,13,0.54,33264,2013,2,59.0329035180166,61.277891408526905
boreal,VISHERSKY,14,0.72,33264,2014,2,59.0329035180166,61.277891408526905
boreal,VODLFIRE,1,0,432,2001,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,2,0,432,2002,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,3,0,432,2003,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,4,0.8099999999999999,432,2004,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,5,0,432,2005,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,6,0,432,2006,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,7,1.26,432,2007,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,8,0.27,432,2008,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,9,0,432,2009,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,10,0,432,2010,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,11,0,432,2011,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,12,0,432,2012,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,13,0.09,432,2013,2,37.06893681076451,62.37726476255311
boreal,VODLFIRE,14,0,432,2014,2,37.06893681076451,62.37726476255311
boreal,VODLMAJOR,1,0,288,2001,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,2,0,288,2002,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,3,0,288,2003,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,4,0.09,288,2004,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,5,0,288,2005,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,6,0.18,288,2006,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,7,0,288,2007,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,8,0,288,2008,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,9,0,288,2009,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,10,0,288,2010,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,11,0,288,2011,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,12,0,288,2012,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,13,0.18,288,2013,1,36.790672634107516,62.46028472211058
boreal,VODLMAJOR,14,0,288,2014,1,36.790672634107516,62.46028472211058
boreal,WABAKIMI,1,17.009999999999998,158256,2001,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,2,1048.68,158256,2002,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,3,14.129999999999999,158256,2003,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,4,70.47,158256,2004,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,5,289.34999999999997,158256,2005,3,-89.421208966451,50.757182099162414
boreal,WABAKIMI,6,802.26,158256,2006,3,-89.421208966451,50.757182099162414
